reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,label
A34VV92TSLC37R,B000BVM1S2,Adam Craig,"[2, 4]",I think Wes Craven is a good filmmaker  However I would only consider myself a fan of two or three of his films  Other than A Nightmare On Elm Street and Scream Craven has stuck mostly to cheaper films that dont scare as well  Such as Cursed and Vampire in BrooklynHowever I was still excited to see Red Eye when I found out that Craven was directing  Also the teaser trailer that was first shown did an amazing job  You thought the whole time you were about to see a preview for a romantic comedy but then the music and look changed and all you were given was the title and some catch phrases with no plot revelation whatsoever  From the moment I saw that trailer I wanted to see Red EyeThe movie itself is very very good  Not just plotwise either  This thriller is brilliantly acted directed and most importantly paced  Just about anyone can agree that most thrillers are dragged out to around 2 hours or more trying to make the story more indepth when they are really just boring the viewer Constant Gardener anyone  Red Eye does no such thing  At a brisk 80 minutes Red Eye gets straight to the point and never lets the viewer go once the thrills have startedBasic plot overview Lisa Reisert is the manager of a luxury hotel in Miami where a new Homeland Security official is a regular  On her way back to Miami from Dallas grandmothers death she encounters Jackson Rippner at the airport and after a drink finds him sitting next to her on the plane  Once takeoff is over Jackson reveals himself as a manager who wants Lisa to call her hotel and change the officials room number when he arrives at the hotelWhat unfolds after that point is a thrilling entertaining catandmouse between Lisa and Jackson on the plane  The confined atmosphere of the airplane cabin really adds a good element to the film as well  Craven uses mostly closeup intense shots of the characters so the viewer can really feel like they are right there experiencing everything along with LisaRachel McAdams does a good job of playing a vulnerable but yet strongwilled woman who is not willing to give up control of herself for any reason  Cillian Murphy plays his second straight awesome villain after Batman Begins and does a great job of exuding a calm inviting presence before the flight and an intense professional brutal personality once he gets down to businessA great psychological thriller with great performances and a couple of good action sequences near the end Red Eye makes good viewing for any Friday night,5.0,Craven enters new territory gracefully,1137196800,"01 14, 2006",6
A3CN3BGBU8TB5V,B000P6YNTI,MNred,"[0, 0]",If you like Desperate Housewives this season is as good as any  If you havent watched it start at the beginning it is a funny show,5.0,good show,1360972800,"02 16, 2013",6
A2LNZL599SPWFL,B0002PUDPK,lightnshade lightnshade,"[4, 6]",I love the variety of options in this programmable DVD Most of the cardio moves are hiimpact with basic and athletic moves like jogging jumping jacks hops shuffles fast feet kickboxing etc Some people comment about cueing problems but I didnt notice any at all or maybe because the moves are very basic I  didnt have problem doing the workout There is no complex choreography in this workout at all I also like the set because its nice and simpleIf you want a nononsense workout that will get you sweating in a short time then try this out,5.0,Boot Camp That Will Shape You Up,1100131200,"11 11, 2004",6
A2E5ZK0NAI7ONF,B003Y5HWJU,Amazon Customer,"[0, 0]",Steve Buscemi plays his character with such realism  Of course it is adult themed and has adult scenes so I would not recommend it for young people,5.0,Riveting,1403049600,"06 18, 2014",6
ACSTXBT4ZZL84,B0016I0AH8,KC sunshine Music lover,"[0, 0]",I saw animals so strange in this documentary that my head 34hurt34 just looking at them so to speak The photography is amazing I have given this as a gift Highly recommended,5.0,Amazing,1358812800,"01 22, 2013",6
A3H8RZ50N04YGD,B000HWZ4RK,Amber L Bogart,"[0, 0]",Girly Fan Scream One of my all time favorite childhood memories Now that I can own a DVD of it I am doubly happy They just dont make them like this anymore,5.0,Gummi bears,1379203200,"09 15, 2013",6
A2OYT6UXIH4WSS,B0031REQJ0,Lucy,"[0, 0]",i like this movie and some of the characters were pretty funny but i love the mermaidia movie miles more,4.0,barbie in another mermaid tale,1285459200,"09 26, 2010",6
A2QCCOYU3SA105,B005LAIGRS,Deborah Chapman Deborah Chapman,"[4, 4]",Safe House is an intense spythemed action thriller about a young CIA agent Matt Weston Ryan Reynolds stuck at a deadend job as a housekeeper of a CIA safe house After an attack on his facility he must protect a potentially deadly and rather devious traitor Tobin Frost Denzel Washington whos being pursued by terrorists hoping to recover a secret document Frost comes to Capetown South Africa to receive a highlysensitive piece of information from an MI6 contact he finds himself surrounded by enemy assassins with little other choice but to surrender himself to the American Consulate lest he be shot down in the street Matt and Frost go on the lam trying to stay ahead of their pursuers while also entering into a deadly catandmouse game of their own,5.0,Safe House,1340755200,"06 27, 2012",6
A2OSNLN1QCO0QD,6303212263,Virginia V,"[1, 1]",Good clean old fashioned viewing Superman never gets old in my opinion A good old fashioned action movie I enjoyed watching this movie in my teens and still enjoy watching this movie now,5.0,Superman The Movie,1393977600,"03 5, 2014",6
A2LF07ILFBI389,B001DHXT1G,T Maguire,"[1, 1]",This was the hulk movie I was waiting for  This had a nod to both the tv show and the comic books  I loved it because Edward Norton is a great actor and it is connected to other parts of the marvel universe such as Iron Man  I did not hate the last Hulk movie but it was not as good  If this were a basketball game this would score 20 and the 2003 version 5  I would say people who are Incredible Hulk fans of the TV show or Comics should watch this,5.0,HULK SMASH,1227398400,"11 23, 2008",6
A1GLY69A9QTYFI,B0054K8JSG,Robert Buelow,"[1, 1]",I love these movies and they are gorgeous on BluRay The only reason this didnt get 5 stars is because they came from Europe somewhere and the Disney Rewards points that came with the set are not eligible in the United States Other than that no complaints at all,4.0,Beautiful on BluRay,1385078400,"11 22, 2013",6
A25FX5SH169PWQ,B003QF1N52,Crissy Crosses On Etsy Cristin Elizabeth Taylor,"[0, 0]",I borrowed this from a friend and proceeded to buy it when I returned her copy  Its an awesome film  Was very impressed with John Cenas performance,5.0,Cried first time I watched it,1389398400,"01 11, 2014",6
AEF8X4ECM4Q3S,6302332729,thecynicalcritic,"[0, 0]",Outrageously well made movie about a boy and some bad guys who break into a house which belongs to a psycho couple that keep a bunch of mutant children in their basement and cant find their way out Not perfect but an  odd delivery by Craven One of his best thus far Future cast member of MY  SOCALLED LIFE plays an abused girl,3.0,Get in where you fit in,944524800,"12 7, 1999",6
A1DG0S0HG0U2RY,B001G8SX04,Stephen Rustad,"[3, 3]",Our family first caught the Mystery Science Theater 3000 bug on the SciFi Channel shortly before the show was discontinued Since then weve fed our MST3000 habit with the periodic releases of their compilations I confess that we prefer the episodes that feature Mike and bots over those hosted by the shows founder Joel Volume XIV includes two episodes hosted by each Regardless of who hosts the episode you can count on funny skits ironic commentary on the absurdly bad films and often trenchant observations on social trends that were current when the episode aired Even our least favorite MST3K episodes are better than most live TV these days,4.0,Yet another reason for Misties to Rejoice,1241049600,"04 30, 2009",6
